cardName,cardNumber,cardRarity,cardSubType,cleanName,finishType,marketPrice,setEra,setName,source_file,stage,supertype
Solrock,075/132,Uncommon,Fighting,Solrock,Normal,0.28,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Solrock,075/132,Uncommon,Fighting,Solrock,Reverse Holofoil,0.26,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Riolu,076/132,Common,Fighting,Riolu,Normal,0.19,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Riolu,076/132,Common,Fighting,Riolu,Reverse Holofoil,0.35,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Mega Lucario ex - 077/132,077/132,Double Rare,Fighting,Mega Lucario,Holofoil,1.23,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Croagunk,078/132,Common,Fighting,Croagunk,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Croagunk,078/132,Common,Fighting,Croagunk,Normal,0.05,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Toxicroak,079/132,Common,Fighting,Toxicroak,Normal,0.08,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Toxicroak,079/132,Common,Fighting,Toxicroak,Reverse Holofoil,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Marshadow - 080/132,080/132,Uncommon,Fighting,Marshadow,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Marshadow - 080/132,080/132,Uncommon,Fighting,Marshadow,Reverse Holofoil,0.12,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Stonjourner,081/132,Uncommon,Fighting,Stonjourner,Reverse Holofoil,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Stonjourner,081/132,Uncommon,Fighting,Stonjourner,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Nacli,082/132,Common,Fighting,Nacli,Normal,0.11,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Nacli,082/132,Common,Fighting,Nacli,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Naclstack,083/132,Common,Fighting,Naclstack,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Naclstack,083/132,Common,Fighting,Naclstack,Normal,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Garganacl - 084/132,084/132,Uncommon,Fighting,Garganacl,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Garganacl - 084/132,084/132,Uncommon,Fighting,Garganacl,Reverse Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Crawdaunt,085/132,Uncommon,Darkness,Crawdaunt,Reverse Holofoil,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Crawdaunt,085/132,Uncommon,Darkness,Crawdaunt,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Absol ex - 086/132,086/132,Double Rare,Darkness,Mega Absol,Holofoil,0.7,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Spiritomb - 087/132,087/132,Uncommon,Darkness,Spiritomb,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Spiritomb - 087/132,087/132,Uncommon,Darkness,Spiritomb,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Yveltal,088/132,Rare,Darkness,Yveltal,Reverse Holofoil,0.24,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Yveltal,088/132,Rare,Darkness,Yveltal,Holofoil,0.2,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Nickit,089/132,Common,Darkness,Nickit,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Nickit,089/132,Common,Darkness,Nickit,Reverse Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Thievul,090/132,Common,Darkness,Thievul,Reverse Holofoil,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Thievul,090/132,Common,Darkness,Thievul,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Shroodle - 091/132,091/132,Common,Darkness,Shroodle,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Shroodle - 091/132,091/132,Common,Darkness,Shroodle,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Grafaiai,092/132,Common,Darkness,Grafaiai,Normal,0.06,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Grafaiai,092/132,Common,Darkness,Grafaiai,Reverse Holofoil,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Steelix - 093/132,093/132,Rare,Metal,Steelix,Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Steelix - 093/132,093/132,Rare,Metal,Steelix,Reverse Holofoil,0.14,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Mawile ex - 094/132,094/132,Double Rare,Metal,Mega Mawile,Holofoil,0.71,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Dialga,095/132,Rare,Metal,Dialga,Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Dialga,095/132,Rare,Metal,Dialga,Reverse Holofoil,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Tinkatink,096/132,Common,Metal,Tinkatink,Reverse Holofoil,0.22,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Tinkatink,096/132,Common,Metal,Tinkatink,Normal,0.08,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Tinkatuff,097/132,Common,Metal,Tinkatuff,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Tinkatuff,097/132,Common,Metal,Tinkatuff,Normal,0.09,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Tinkaton,098/132,Uncommon,Metal,Tinkaton,Reverse Holofoil,0.19,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Tinkaton,098/132,Uncommon,Metal,Tinkaton,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Gholdengo,099/132,Uncommon,Metal,Gholdengo,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Gholdengo,099/132,Uncommon,Metal,Gholdengo,Reverse Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Latias ex - 100/132,100/132,Double Rare,Dragon,Mega Latias,Holofoil,0.59,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Latios,101/132,Uncommon,Dragon,Latios,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Latios,101/132,Uncommon,Dragon,Latios,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Spearow - 102/132,102/132,Common,Colorless,Spearow,Normal,0.03,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Spearow - 102/132,102/132,Common,Colorless,Spearow,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Fearow,103/132,Common,Colorless,Fearow,Reverse Holofoil,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Fearow,103/132,Common,Colorless,Fearow,Normal,0.06,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Kangaskhan ex - 104/132,104/132,Double Rare,Colorless,Mega Kangaskhan,Holofoil,0.87,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Delibird - 105/132,105/132,Common,Colorless,Delibird,Reverse Holofoil,0.15,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Delibird - 105/132,105/132,Common,Colorless,Delibird,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Miltank,106/132,Common,Colorless,Miltank,Reverse Holofoil,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Miltank,106/132,Common,Colorless,Miltank,Normal,0.08,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Buneary,107/132,Common,Colorless,Buneary,Normal,0.12,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Buneary,107/132,Common,Colorless,Buneary,Reverse Holofoil,0.2,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Lopunny,108/132,Common,Colorless,Lopunny,Reverse Holofoil,0.22,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Lopunny,108/132,Common,Colorless,Lopunny,Normal,0.07,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Yungoos,109/132,Common,Colorless,Yungoos,Reverse Holofoil,0.12,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Yungoos,109/132,Common,Colorless,Yungoos,Normal,0.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Gumshoos - 110/132,110/132,Uncommon,Colorless,Gumshoos,Normal,0.03,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Gumshoos - 110/132,110/132,Uncommon,Colorless,Gumshoos,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Stufful - 111/132,111/132,Common,Colorless,Stufful,Normal,0.1,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Stufful - 111/132,111/132,Common,Colorless,Stufful,Reverse Holofoil,0.22,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Bewear,112/132,Common,Colorless,Bewear,Reverse Holofoil,0.19,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Bewear,112/132,Common,Colorless,Bewear,Normal,0.09,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Acerola's Mischief - 113/132,113/132,Uncommon,Trainer - Supporter,Acerola,Normal,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Acerola's Mischief - 113/132,113/132,Uncommon,Trainer - Supporter,Acerola,Reverse Holofoil,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Boss's Orders [Ghetsis],114/132,Uncommon,Trainer - Supporter,Ghetsis,Reverse Holofoil,0.28,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Boss's Orders [Ghetsis],114/132,Uncommon,Trainer - Supporter,Ghetsis,Normal,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Energy Switch,115/132,Common,Trainer - Item,,Normal,0.2,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Energy Switch,115/132,Common,Trainer - Item,,Reverse Holofoil,0.28,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Fighting Gong - 116/132,116/132,Uncommon,Trainer - Item,,Normal,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Fighting Gong - 116/132,116/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.3,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Forest of Vitality,117/132,Uncommon,Trainer - Stadium,,Normal,0.22,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Forest of Vitality,117/132,Uncommon,Trainer - Stadium,,Reverse Holofoil,0.4,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Iron Defender,118/132,Uncommon,Trainer - Item,,Normal,0.1,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Iron Defender,118/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lillie's Determination - 119/132,119/132,Uncommon,Trainer - Supporter,Lillie,Normal,0.32,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lillie's Determination - 119/132,119/132,Uncommon,Trainer - Supporter,Lillie,Reverse Holofoil,0.78,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lt. Surge's Bargain - 120/132,120/132,Uncommon,Trainer - Supporter,Lt. Surge,Reverse Holofoil,0.24,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lt. Surge's Bargain - 120/132,120/132,Uncommon,Trainer - Supporter,Lt. Surge,Normal,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Mega Signal - 121/132,121/132,Uncommon,Trainer - Item,,Normal,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Mega Signal - 121/132,121/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Mystery Garden - 122/132,122/132,Uncommon,Trainer - Stadium,,Normal,0.14,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Mystery Garden - 122/132,122/132,Uncommon,Trainer - Stadium,,Reverse Holofoil,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Pokemon Center Lady,123/132,Common,Trainer - Supporter,Pokemon Center Lady,Reverse Holofoil,0.24,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Pokemon Center Lady,123/132,Common,Trainer - Supporter,Pokemon Center Lady,Normal,0.16,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Premium Power Pro - 124/132,124/132,Uncommon,Trainer - Item,,Normal,0.11,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Premium Power Pro - 124/132,124/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.21,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Rare Candy - 125/132,125/132,Common,Trainer - Item,,Reverse Holofoil,0.23,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Rare Candy - 125/132,125/132,Common,Trainer - Item,,Normal,0.12,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Repel,126/132,Uncommon,Trainer - Item,,Normal,0.09,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Repel,126/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Risky Ruins,127/132,Uncommon,Trainer - Stadium,,Reverse Holofoil,0.26,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Risky Ruins,127/132,Uncommon,Trainer - Stadium,,Normal,0.13,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Strange Timepiece,128/132,Uncommon,Trainer - Item,,Reverse Holofoil,0.17,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Strange Timepiece,128/132,Uncommon,Trainer - Item,,Normal,0.09,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Surfing Beach,129/132,Uncommon,Trainer - Stadium,,Reverse Holofoil,0.33,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Surfing Beach,129/132,Uncommon,Trainer - Stadium,,Normal,0.22,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Switch,130/132,Common,Trainer - Item,,Reverse Holofoil,0.24,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Switch,130/132,Common,Trainer - Item,,Normal,0.12,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Ultra Ball,131/132,Common,Trainer - Item,,Reverse Holofoil,0.24,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Ultra Ball,131/132,Common,Trainer - Item,,Normal,0.2,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Wally's Compassion - 132/132,132/132,Uncommon,Trainer - Supporter,Wally,Normal,0.18,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Wally's Compassion - 132/132,132/132,Uncommon,Trainer - Supporter,Wally,Reverse Holofoil,0.23,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Bulbasaur - 133/132,133/132,Illustration Rare,Grass,Bulbasaur,Holofoil,22.6,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Ivysaur - 134/132,134/132,Illustration Rare,Grass,Ivysaur,Holofoil,21.68,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Exeggutor - 135/132,135/132,Illustration Rare,Grass,Exeggutor,Holofoil,4.74,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Shuckle - 136/132,136/132,Illustration Rare,Grass,Shuckle,Holofoil,5.11,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Ninjask - 137/132,137/132,Illustration Rare,Grass,Ninjask,Holofoil,3.27,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Vulpix - 138/132,138/132,Illustration Rare,Fire,Vulpix,Holofoil,15.42,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Litleo - 139/132,139/132,Illustration Rare,Fire,Litleo,Holofoil,3.35,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Snover - 140/132,140/132,Illustration Rare,Water,Snover,Holofoil,1.74,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Clawitzer - 141/132,141/132,Illustration Rare,Water,Clawitzer,Holofoil,1.76,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Inteleon - 142/132,142/132,Illustration Rare,Water,Inteleon,Holofoil,2.28,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Helioptile - 143/132,143/132,Illustration Rare,Lightning,Helioptile,Holofoil,2.37,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Shedinja - 144/132,144/132,Illustration Rare,Psychic,Shedinja,Holofoil,2.88,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Houndstone - 145/132,145/132,Illustration Rare,Psychic,Houndstone,Holofoil,2.34,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Marshadow - 146/132,146/132,Illustration Rare,Fighting,Marshadow,Holofoil,14.3,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Garganacl - 147/132,147/132,Illustration Rare,Fighting,Garganacl,Holofoil,1.42,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Spiritomb - 148/132,148/132,Illustration Rare,Darkness,Spiritomb,Holofoil,2.39,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Shroodle - 149/132,149/132,Illustration Rare,Darkness,Shroodle,Holofoil,1.99,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Steelix - 150/132,150/132,Illustration Rare,Metal,Steelix,Holofoil,6.92,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Spearow - 151/132,151/132,Illustration Rare,Colorless,Spearow,Holofoil,3.54,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Delibird - 152/132,152/132,Illustration Rare,Colorless,Delibird,Holofoil,2.36,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Gumshoos - 153/132,153/132,Illustration Rare,Colorless,Gumshoos,Holofoil,4.14,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Stufful - 154/132,154/132,Illustration Rare,Colorless,Stufful,Holofoil,4.52,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Mega Venusaur ex - 155/132,155/132,Ultra Rare,Grass,Mega Venusaur,Holofoil,13.23,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Mega Camerupt ex - 156/132,156/132,Ultra Rare,Fire,Mega Camerupt,Holofoil,1.88,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Abomasnow ex - 157/132,157/132,Ultra Rare,Water,Mega Abomasnow,Holofoil,2.35,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Manectric ex - 158/132,158/132,Ultra Rare,Lightning,Mega Manectric,Holofoil,2.04,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Gardevoir ex - 159/132,159/132,Ultra Rare,Psychic,Mega Gardevoir,Holofoil,5.47,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 2,Pokemon
Mega Lucario ex - 160/132,160/132,Ultra Rare,Fighting,Mega Lucario,Holofoil,15.26,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Stage 1,Pokemon
Mega Absol ex - 161/132,161/132,Ultra Rare,Darkness,Mega Absol,Holofoil,5.09,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Mega Mawile ex - 162/132,162/132,Ultra Rare,Metal,Mega Mawile,Holofoil,2.59,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Mega Latias ex - 163/132,163/132,Ultra Rare,Dragon,Mega Latias,Holofoil,4.83,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Mega Kangaskhan ex - 164/132,164/132,Ultra Rare,Colorless,Mega Kangaskhan,Holofoil,4.33,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,Basic,Pokemon
Acerola's Mischief - 165/132,165/132,Ultra Rare,Trainer - Supporter,Acerola,Holofoil,2.36,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Air Balloon,166/132,Ultra Rare,Trainer - Pokemon Tool,,Holofoil,3.29,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Buddy-Buddy Poffin,167/132,Ultra Rare,Trainer - Item,,Holofoil,5.42,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Fighting Gong - 168/132,168/132,Ultra Rare,Trainer - Item,,Holofoil,3.86,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lillie's Determination - 169/132,169/132,Ultra Rare,Trainer - Supporter,Lillie,Holofoil,24.06,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Lt. Surge's Bargain - 170/132,170/132,Ultra Rare,Trainer - Supporter,Lt. Surge,Holofoil,1.39,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
Mega Signal - 171/132,171/132,Ultra Rare,Trainer - Item,,Holofoil,1.25,Mega Evolution,Mega Evolution,me01_mega_evolution_cleaned.csv,,Trainer
