productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
485108,Lechonk - 155/198,Lechonk,https://tcgplayer-cdn.tcgplayer.com/product/485108_200w.jpg,3,22873,https://cpt.tcgcsv.com/b3V5,2026-01-27T23:49:26.113,1,155/198,Common,Colorless,60,Basic,"[1] Repulsive Stench
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",[2] Stampede (20),Fx2,None,1,0.1,0.25,19.98,0.21,,Reverse Holofoil,,
485259,Miraidon ex - 244/198,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/485259_200w.jpg,3,22873,https://cpt.tcgcsv.com/c7V5,2026-02-11T19:32:22.897,1,244/198,Special Illustration Rare,Lightning,220,Basic,"[1LL] Photon Blaster (220)
<br>
During your next turn, this Pokémon can't attack.",,Fx2,,1,21.22,29.0,211.42,26.37,25.94,Holofoil,"<strong>Ability — Tandem Unit</strong>
<br>
Once during your turn, you may search your deck for up to 2 Basic Lightning Pokémon and put them onto your Bench. Then, shuffle your deck.
<br><br>
<em>Pokémon ex rule — When a Pokémon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>",
485867,Maschiff - 136/198,Maschiff,https://tcgplayer-cdn.tcgplayer.com/product/485867_200w.jpg,3,22873,https://cpt.tcgcsv.com/mmV5,2026-01-07T14:59:30.493,1,136/198,Common,Darkness,80,Basic,"[DD] Crunch
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",,Gx2,None,3,0.07,0.25,19.98,0.19,,Reverse Holofoil,,
485867,Maschiff - 136/198,Maschiff,https://tcgplayer-cdn.tcgplayer.com/product/485867_200w.jpg,3,22873,https://cpt.tcgcsv.com/mmV5,2026-01-07T14:59:30.493,1,136/198,Common,Darkness,80,Basic,"[DD] Crunch
<br>
Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",,Gx2,None,3,0.01,0.12,20.0,0.06,0.01,Normal,,
485871,Mabosstiff - 137/198,Mabosstiff,https://tcgplayer-cdn.tcgplayer.com/product/485871_200w.jpg,3,22873,https://cpt.tcgcsv.com/rmV5,2026-02-12T23:09:59.577,1,137/198,Uncommon,Darkness,130,Stage 1,"[1DD] Wild Tackle (160)
<br>
This Pokémon also does 30 damage to itself.",,Gx2,,3,0.05,0.22,40.0,0.17,,Reverse Holofoil,"<strong>Ability — Intimidating Howl</strong>
<br>
Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>",
485871,Mabosstiff - 137/198,Mabosstiff,https://tcgplayer-cdn.tcgplayer.com/product/485871_200w.jpg,3,22873,https://cpt.tcgcsv.com/rmV5,2026-02-12T23:09:59.577,1,137/198,Uncommon,Darkness,130,Stage 1,"[1DD] Wild Tackle (160)
<br>
This Pokémon also does 30 damage to itself.",,Gx2,,3,0.01,0.15,9999.0,0.08,,Normal,"<strong>Ability — Intimidating Howl</strong>
<br>
Once during your turn, you may switch out your opponent's Active Pokémon to the Bench. <em>(Your opponent chooses the new Active Pokémon.)</em>",
486602,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/486602_200w.jpg,3,22873,https://cpt.tcgcsv.com/3GV5,2026-02-11T19:19:59.463,1,096/198,Rare,Psychic,70,Basic,"[1] Joust (10)
<br>
Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",,Mx2,,1,0.15,0.34,19.98,0.33,0.25,Reverse Holofoil,"<strong>Ability — Mischievous Lock</strong>
<br>
As long as this Pokémon is in the Active Spot, Basic Pokémon in play <em>(both yours and your opponent's)</em> have no Abilities, except for Mischievous Lock.",
486602,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/486602_200w.jpg,3,22873,https://cpt.tcgcsv.com/3GV5,2026-02-11T19:19:59.463,1,096/198,Rare,Psychic,70,Basic,"[1] Joust (10)
<br>
Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",,Mx2,,1,0.05,0.26,20.0,0.26,0.18,Holofoil,"<strong>Ability — Mischievous Lock</strong>
<br>
As long as this Pokémon is in the Active Spot, Basic Pokémon in play <em>(both yours and your opponent's)</em> have no Abilities, except for Mischievous Lock.",
486612,Magnezone ex - 065/198,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/486612_200w.jpg,3,22873,https://cpt.tcgcsv.com/gGV5,2026-03-10T03:56:38.08,1,065/198,Double Rare,Lightning,330,Stage 2,"[L] Energy Crush (50x)
<br>
This attack does 50 damage for each Energy attached to all of your opponent's Pokémon.","[LL] Pulse Launcher (220)
<br>
This Pokémon also does 30 damage to itself.",Fx2,,3,0.25,0.95,501.5,0.72,0.83,Holofoil,"<strong>Pokémon ex rule</strong> — When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.",
486617,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/486617_200w.jpg,3,22873,https://cpt.tcgcsv.com/mGV5,2026-03-26T04:35:35.593,1,109/198,Rare,Fighting,140,Stage 2,"[F] Rage Fist (70x)
<br>
This attack does 70 damage for each Prize card your opponent has taken.","[FF] Dynamite Punch (170)
<br>
This Pokémon also does 50 damage to itself.",Px2,,2,0.01,0.18,19.98,0.16,0.05,Holofoil,,
486617,Annihilape,Annihilape,https://tcgplayer-cdn.tcgplayer.com/product/486617_200w.jpg,3,22873,https://cpt.tcgcsv.com/mGV5,2026-03-26T04:35:35.593,1,109/198,Rare,Fighting,140,Stage 2,"[F] Rage Fist (70x)
<br>
This attack does 70 damage for each Prize card your opponent has taken.","[FF] Dynamite Punch (170)
<br>
This Pokémon also does 50 damage to itself.",Px2,,2,0.06,0.25,1.99,0.23,,Reverse Holofoil,,
486622,Dolliv - 200/198,Dolliv,https://tcgplayer-cdn.tcgplayer.com/product/486622_200w.jpg,3,22873,https://cpt.tcgcsv.com/sGV5,2026-03-18T06:04:02.04,1,200/198,Illustration Rare,Grass,90,Stage 1,[1] Slap (20),"[1G] Apply Oil (40)
<br>
During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.",Rx2,,1,3.75,5.79,75.0,5.51,6.0,Holofoil,,
486623,Gardevoir ex - 245/198,Gardevoir,https://tcgplayer-cdn.tcgplayer.com/product/486623_200w.jpg,3,22873,https://cpt.tcgcsv.com/tGV5,2026-03-26T03:02:46.273,1,245/198,Special Illustration Rare,Psychic,310,Stage 2,"[1PP] Miracle Force (190)
<br>
This Pokémon recovers from all Special Conditions.",,Dx2,F-30,2,89.9,103.76,300.0,88.96,113.41,Holofoil,"<strong>Ability — Psychic Embrace</strong>
<br>
As often as you like during your turn, you may attach a Basic Psychic Energy card from your discard pile to 1 of your Psychic Pokémon. If you attached Energy to a Pokémon in this way, put 2 damage counters on that Pokémon. You can't use this Ability on a Pokémon that would be Knocked Out.
<br><br>
<strong>Pokémon ex rule</strong> — When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.",
487053,Skiddo,Skiddo,https://tcgplayer-cdn.tcgplayer.com/product/487053_200w.jpg,3,22873,https://cpt.tcgcsv.com/5RV5,2025-02-07T20:20:33.887,1,011/198,Common,Grass,60,Basic,[G] Vine Whip (10),[2] Smash Kick (20),Rx2,None,1,0.01,0.15,19.98,0.08,,Normal,,
487053,Skiddo,Skiddo,https://tcgplayer-cdn.tcgplayer.com/product/487053_200w.jpg,3,22873,https://cpt.tcgcsv.com/5RV5,2025-02-07T20:20:33.887,1,011/198,Common,Grass,60,Basic,[G] Vine Whip (10),[2] Smash Kick (20),Rx2,None,1,0.01,0.18,25.0,0.1,,Reverse Holofoil,,
487054,Dedenne - 095/198,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/487054_200w.jpg,3,22873,https://cpt.tcgcsv.com/6RV5,2025-02-07T20:20:33.923,1,095/198,Common,Psychic,70,Basic,"[P] Energy Bite (30)
<br>
Flip a coin. If heads, discard an Energy from your opponent’s Active Pokémon.",,Mx2,,1,0.01,0.19,19.98,0.17,,Normal,,
487054,Dedenne - 095/198,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/487054_200w.jpg,3,22873,https://cpt.tcgcsv.com/6RV5,2025-02-07T20:20:33.923,1,095/198,Common,Psychic,70,Basic,"[P] Energy Bite (30)
<br>
Flip a coin. If heads, discard an Energy from your opponent’s Active Pokémon.",,Mx2,,1,0.1,0.25,19.98,0.22,,Reverse Holofoil,,
487055,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/487055_200w.jpg,3,22873,https://cpt.tcgcsv.com/7RV5,2025-02-07T20:20:33.987,1,126/198,Common,Darkness,80,Basic,"[2D] Super Poison Breath (50)
<br>
Your opponent's Active Pokémon is now Poisoned.",,Fx2,None,3,0.03,0.2,19.98,0.13,,Reverse Holofoil,,
487055,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/487055_200w.jpg,3,22873,https://cpt.tcgcsv.com/7RV5,2025-02-07T20:20:33.987,1,126/198,Common,Darkness,80,Basic,"[2D] Super Poison Breath (50)
<br>
Your opponent's Active Pokémon is now Poisoned.",,Fx2,None,3,0.01,0.15,9999.0,0.08,0.01,Normal,,
487056,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/487056_200w.jpg,3,22873,https://cpt.tcgcsv.com/8RV5,2025-12-11T22:22:45.393,1,130/198,Common,Darkness,70,Basic,[D] Beat (10),[2D] Whap Down (40),Fx2,,1,0.01,0.15,25.0,0.08,,Normal,,
487056,Croagunk,Croagunk,https://tcgplayer-cdn.tcgplayer.com/product/487056_200w.jpg,3,22873,https://cpt.tcgcsv.com/8RV5,2025-12-11T22:22:45.393,1,130/198,Common,Darkness,70,Basic,[D] Beat (10),[2D] Whap Down (40),Fx2,,1,0.02,0.19,40.0,0.1,0.09,Reverse Holofoil,,
487059,Cyclizar - 164/198,Cyclizar,https://tcgplayer-cdn.tcgplayer.com/product/487059_200w.jpg,3,22873,https://cpt.tcgcsv.com/cRV5,2025-12-11T22:24:37.497,1,164/198,Rare,Colorless,110,Basic,"[1] Touring
<br>
Draw 2 cards.",[3] Speed Attack (100),Fx2,,,0.01,0.24,19.98,0.22,,Reverse Holofoil,,
487059,Cyclizar - 164/198,Cyclizar,https://tcgplayer-cdn.tcgplayer.com/product/487059_200w.jpg,3,22873,https://cpt.tcgcsv.com/cRV5,2025-12-11T22:24:37.497,1,164/198,Rare,Colorless,110,Basic,"[1] Touring
<br>
Draw 2 cards.",[3] Speed Attack (100),Fx2,,,0.01,0.16,40.0,0.14,0.01,Holofoil,,
487060,Dondozo - 207/198,Dondozo,https://tcgplayer-cdn.tcgplayer.com/product/487060_200w.jpg,3,22873,https://cpt.tcgcsv.com/dRV5,2026-03-26T02:55:08.74,1,207/198,Illustration Rare,Water,160,Basic,"[2] Release Rage (50x)
<br>
This attack does 50 damage for each Tatsugiri in your discard pile.",[2WW] Heavy Splash (120),Lx2,,4,10.9,14.0,112.95,12.86,11.03,Holofoil,,
487061,Miriam - 251/198,Miriam,https://tcgplayer-cdn.tcgplayer.com/product/487061_200w.jpg,3,22873,https://cpt.tcgcsv.com/fRV5,2026-03-06T13:57:27.197,1,251/198,Special Illustration Rare,Supporter,,,,,,,,23.99,32.24,1500.0,26.3,27.99,Holofoil,"Shuffle up to 5 Pokémon from your discard pile into your deck. If you shuffled any cards into your deck in this way, draw 3 cards.",
487086,Fidough - 213/198,Fidough,https://tcgplayer-cdn.tcgplayer.com/product/487086_200w.jpg,3,22873,https://cpt.tcgcsv.com/LRV5,2026-03-18T06:28:30.08,1,213/198,Illustration Rare,Psychic,60,Basic,"[P] Springy
<br>
During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[2P] Flop (30),Mx2,,2,19.09,23.04,339.59,23.79,49.98,Holofoil,,
487147,Spidops ex - 243/198,Spidops,https://tcgplayer-cdn.tcgplayer.com/product/487147_200w.jpg,3,22873,https://cpt.tcgcsv.com/ZSV5,2026-03-06T14:01:25.77,1,243/198,Special Illustration Rare,Grass,260,Stage 1,"[1G] Wire Hang (90+)
<br>
This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",,Rx2,,2,5.0,8.72,60.45,8.56,8.0,Holofoil,"<strong>Ability — Trap Territory</strong>
<br>
Your opponent's Active Pokémon's Retreat Cost is 1 Colorless more.
<br><br>
<strong>Pokémon ex rule</strong> — When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.",
487149,Team Star Grunt - 242/198,Team Star Grunt,https://tcgplayer-cdn.tcgplayer.com/product/487149_200w.jpg,3,22873,https://cpt.tcgcsv.com/_SV5,2026-03-10T03:57:17.38,1,242/198,Ultra Rare,Supporter,,,,,,,,0.95,1.94,20.0,1.72,2.4,Holofoil,"Put an Energy attached to your opponent's Active Pokémon on top of their deck.
<br><br>
You may play only 1 Supporter card during your turn.",
487828,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/487828_200w.jpg,3,22873,https://cpt.tcgcsv.com/B8W5,2026-02-12T23:10:23.86,1,001/198,Common,Grass,60,Basic,"[2] Guard Press: (10)
<br>This Pokemon takes 30 less damage from attacks during your opponent’s next turn.",,Rx2,None,2,0.01,0.15,9999.0,0.08,,Normal,,
487828,Pineco,Pineco,https://tcgplayer-cdn.tcgplayer.com/product/487828_200w.jpg,3,22873,https://cpt.tcgcsv.com/B8W5,2026-02-12T23:10:23.86,1,001/198,Common,Grass,60,Basic,"[2] Guard Press: (10)
<br>This Pokemon takes 30 less damage from attacks during your opponent’s next turn.",,Rx2,None,2,0.05,0.2,19.98,0.14,0.12,Reverse Holofoil,,
487831,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/487831_200w.jpg,3,22873,https://cpt.tcgcsv.com/F8W5,2025-02-07T20:20:34.257,1,002/198,Uncommon,Grass,120,Basic,"[1G] Strength Throw (10+)
<br>This attack does 30 more damage for each Energy in your opponent’s Active Pokemon’s Retreat Cost.",[1GG] Horn Thrust (90),Rx2,None,2,0.01,0.14,9999.0,0.1,,Normal,,
487831,Heracross,Heracross,https://tcgplayer-cdn.tcgplayer.com/product/487831_200w.jpg,3,22873,https://cpt.tcgcsv.com/F8W5,2025-02-07T20:20:34.257,1,002/198,Uncommon,Grass,120,Basic,"[1G] Strength Throw (10+)
<br>This attack does 30 more damage for each Energy in your opponent’s Active Pokemon’s Retreat Cost.",[1GG] Horn Thrust (90),Rx2,None,2,0.1,0.25,19.98,0.25,0.17,Reverse Holofoil,,
487832,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/487832_200w.jpg,3,22873,https://cpt.tcgcsv.com/G8W5,2025-02-07T20:20:34.303,1,003/198,Common,Grass,60,Basic,"[G] Absorb (10)
<br>Heal 10 damage from this Pokémon.",,Rx2,None,1,0.01,0.15,9999.0,0.09,,Normal,,
487832,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/487832_200w.jpg,3,22873,https://cpt.tcgcsv.com/G8W5,2025-02-07T20:20:34.303,1,003/198,Common,Grass,60,Basic,"[G] Absorb (10)
<br>Heal 10 damage from this Pokémon.",,Rx2,None,1,0.01,0.17,25.0,0.12,,Reverse Holofoil,,
487833,Breloom,Breloom,https://tcgplayer-cdn.tcgplayer.com/product/487833_200w.jpg,3,22873,https://cpt.tcgcsv.com/H8W5,2026-02-27T03:26:06.79,1,004/198,Uncommon,Grass,110,Stage 1,[G] Mach Cross (60),,Rx2,None,1,0.01,0.14,9999.0,0.1,0.01,Normal,,
487833,Breloom,Breloom,https://tcgplayer-cdn.tcgplayer.com/product/487833_200w.jpg,3,22873,https://cpt.tcgcsv.com/H8W5,2026-02-27T03:26:06.79,1,004/198,Uncommon,Grass,110,Stage 1,[G] Mach Cross (60),,Rx2,None,1,0.05,0.22,40.0,0.17,0.17,Reverse Holofoil,,
487834,Cacnea - 005/198,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/487834_200w.jpg,3,22873,https://cpt.tcgcsv.com/J8W5,2025-02-07T20:20:34.367,1,005/198,Common,Grass,60,Basic,[2] Light Punch (30),,Rx2,None,1,0.01,0.15,9999.0,0.14,0.04,Normal,"<strong>Ability — Counterattack Needles</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent’s attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.",
487834,Cacnea - 005/198,Cacnea,https://tcgplayer-cdn.tcgplayer.com/product/487834_200w.jpg,3,22873,https://cpt.tcgcsv.com/J8W5,2025-02-07T20:20:34.367,1,005/198,Common,Grass,60,Basic,[2] Light Punch (30),,Rx2,None,1,0.1,0.25,19.98,0.22,,Reverse Holofoil,"<strong>Ability — Counterattack Needles</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent’s attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.",
487836,Cacturne - 006/198,Cacturne,https://tcgplayer-cdn.tcgplayer.com/product/487836_200w.jpg,3,22873,https://cpt.tcgcsv.com/L8W5,2025-02-07T20:20:34.413,1,006/198,Uncommon,Grass,130,Stage 1,[3] Spike Shot (110),,Rx2,None,2,0.01,0.21,19.98,0.17,,Reverse Holofoil,"<strong>Ability — Counterattack Needles</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent’s attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.",
487836,Cacturne - 006/198,Cacturne,https://tcgplayer-cdn.tcgplayer.com/product/487836_200w.jpg,3,22873,https://cpt.tcgcsv.com/L8W5,2025-02-07T20:20:34.413,1,006/198,Uncommon,Grass,130,Stage 1,[3] Spike Shot (110),,Rx2,None,2,0.01,0.15,25.0,0.11,,Normal,"<strong>Ability — Counterattack Needles</strong>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent’s attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.",
487838,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/487838_200w.jpg,3,22873,https://cpt.tcgcsv.com/N8W5,2025-02-07T20:20:34.48,1,007/198,Common,Grass,100,Basic,"[G] Freshly Picked Fruit
<br>Heal 60 damage from 1 of your Benched Pokémon.",[1G] Razor Leaf (50),Rx2,None,1,0.01,0.15,9999.0,0.09,,Normal,,
487838,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/487838_200w.jpg,3,22873,https://cpt.tcgcsv.com/N8W5,2025-02-07T20:20:34.48,1,007/198,Common,Grass,100,Basic,"[G] Freshly Picked Fruit
<br>Heal 60 damage from 1 of your Benched Pokémon.",[1G] Razor Leaf (50),Rx2,None,1,0.01,0.2,25.0,0.13,,Reverse Holofoil,,
