sale_date,title,price,platform,card,set_name,variant,grade,grading_company,keep,notes,grade_pop,total_pop
2026-01-07,Giratina VSTAR PSA 8,161.27,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-12-11,Giratina VSTAR PSA 8,160.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-12-07,Giratina VSTAR PSA 8,147.5,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-12-04,Giratina VSTAR PSA 8,145.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-12-03,Giratina VSTAR PSA 8,195.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-11-30,Giratina VSTAR PSA 8,144.17,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-10-23,Giratina VSTAR PSA 8,199.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-10-02,Giratina VSTAR PSA 8,193.5,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-09-24,Giratina VSTAR PSA 8,172.51,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-09-13,Giratina VSTAR PSA 8,165.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,3248.0,41714.0
2025-09-07,Giratina VSTAR PSA 7,159.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2025-06-24,Giratina VSTAR PSA 7,115.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-09-30,Giratina VSTAR PSA 7,71.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-05-11,Giratina VSTAR PSA 7,80.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-05-01,Giratina VSTAR PSA 7,65.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-03-18,Giratina VSTAR PSA 7,69.97,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-02-20,Giratina VSTAR PSA 7,69.99,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2024-01-28,Giratina VSTAR PSA 7,69.99,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2023-11-19,Giratina VSTAR PSA 7,52.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2023-05-28,Giratina VSTAR PSA 7,61.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2023-05-27,Giratina VSTAR PSA 7,75.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2023-04-22,Giratina VSTAR PSA 7,69.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2023-03-11,Giratina VSTAR PSA 7,80.99,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,511.0,41714.0
2026-03-03,Giratina VSTAR PSA 6,218.99,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,303.0,41714.0
2025-05-19,Giratina VSTAR PSA 6,180.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,303.0,41714.0
2024-08-24,Giratina VSTAR PSA 6,61.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,303.0,41714.0
2024-01-02,Giratina VSTAR PSA 6,40.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,303.0,41714.0
2023-05-10,Giratina VSTAR PSA 6,72.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,303.0,41714.0
2025-01-23,Giratina VSTAR PSA 5,175.5,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,5.0,PSA,yes,,118.0,41714.0
2025-11-26,Giratina VSTAR PSA 1,180.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,1.0,PSA,yes,pop 4,5.0,41714.0
2025-08-22,Giratina VSTAR PSA 1,126.0,eBay,Giratina VSTAR,Crown Zenith,Secret Rare,1.0,PSA,yes,,5.0,41714.0
2026-04-21,Arceus VSTAR PSA 10,395.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-20,Arceus VSTAR PSA 10,395.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-19,Arceus VSTAR PSA 10,364.55,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-19,Arceus VSTAR PSA 10,400.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-19,Arceus VSTAR PSA 10,385.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-18,Arceus VSTAR PSA 10,350.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-16,Arceus VSTAR PSA 10,385.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-16,Arceus VSTAR PSA 10,375.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-16,Arceus VSTAR PSA 10,358.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-15,Arceus VSTAR PSA 10,379.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-15,Arceus VSTAR PSA 10,400.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-14,Arceus VSTAR PSA 10,390.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-14,Arceus VSTAR PSA 10,393.02,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-13,Arceus VSTAR PSA 10,399.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-13,Arceus VSTAR PSA 10,400.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-13,Arceus VSTAR PSA 10,379.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-13,Arceus VSTAR PSA 10,350.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-12,Arceus VSTAR PSA 10,322.68,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-12,Arceus VSTAR PSA 10,385.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-12,Arceus VSTAR PSA 10,345.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-11,Arceus VSTAR PSA 10,360.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-11,Arceus VSTAR PSA 10,385.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-10,Arceus VSTAR PSA 10,350.01,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-10,Arceus VSTAR PSA 10,330.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-10,Arceus VSTAR PSA 10,325.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-10,Arceus VSTAR PSA 10,340.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-10,Arceus VSTAR PSA 10,325.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-09,Arceus VSTAR PSA 10,370.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-09,Arceus VSTAR PSA 10,349.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-08,Arceus VSTAR PSA 10,330.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,19335.0,33683.0
2026-04-21,Arceus VSTAR PSA 9,129.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-20,Arceus VSTAR PSA 9,168.27,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-19,Arceus VSTAR PSA 9,154.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-19,Arceus VSTAR PSA 9,147.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-18,Arceus VSTAR PSA 9,132.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-18,Arceus VSTAR PSA 9,155.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-16,Arceus VSTAR PSA 9,159.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-16,Arceus VSTAR PSA 9,150.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-16,Arceus VSTAR PSA 9,145.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-16,Arceus VSTAR PSA 9,132.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-15,Arceus VSTAR PSA 9,130.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-14,Arceus VSTAR PSA 9,140.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-12,Arceus VSTAR PSA 9,135.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-07,Arceus VSTAR PSA 9,140.64,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-05,Arceus VSTAR PSA 9,145.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-04,Arceus VSTAR PSA 9,147.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-04,Arceus VSTAR PSA 9,149.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-04,Arceus VSTAR PSA 9,124.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-03,Arceus VSTAR PSA 9,125.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-01,Arceus VSTAR PSA 9,129.62,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-04-01,Arceus VSTAR PSA 9,140.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-31,Arceus VSTAR PSA 9,199.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-30,Arceus VSTAR PSA 9,133.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-29,Arceus VSTAR PSA 9,140.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-29,Arceus VSTAR PSA 9,119.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-28,Arceus VSTAR PSA 9,149.95,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-27,Arceus VSTAR PSA 9,130.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-26,Arceus VSTAR PSA 9,130.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,11221.0,33683.0
2026-03-22,Arceus VSTAR PSA 8,115.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-21,Arceus VSTAR PSA 8,113.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-20,Arceus VSTAR PSA 8,99.95,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-19,Arceus VSTAR PSA 8,99.95,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-18,Arceus VSTAR PSA 8,120.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-15,Arceus VSTAR PSA 8,100.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-03-07,Arceus VSTAR PSA 8,98.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-02-24,Arceus VSTAR PSA 8,92.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-02-13,Arceus VSTAR PSA 8,111.7,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-01-29,Arceus VSTAR PSA 8,105.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-01-24,Arceus VSTAR PSA 8,100.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2026-01-17,Arceus VSTAR PSA 8,99.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-12-29,Arceus VSTAR PSA 8,95.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-12-04,Arceus VSTAR PSA 8,93.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-11-28,Arceus VSTAR PSA 8,74.9,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-11-20,Arceus VSTAR PSA 8,76.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-11-19,Arceus VSTAR PSA 8,110.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-11-05,Arceus VSTAR PSA 8,89.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-29,Arceus VSTAR PSA 8,100.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-27,Arceus VSTAR PSA 8,70.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-19,Arceus VSTAR PSA 8,45.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-15,Arceus VSTAR PSA 8,70.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-15,Arceus VSTAR PSA 8,102.51,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-10-01,Arceus VSTAR PSA 8,96.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-09-30,Arceus VSTAR PSA 8,104.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-09-07,Arceus VSTAR PSA 8,75.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-08-27,Arceus VSTAR PSA 8,70.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,8.0,PSA,yes,,2343.0,33683.0
2025-12-28,Arceus VSTAR PSA 7,89.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,384.0,33683.0
2025-12-28,Arceus VSTAR PSA 7,73.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,384.0,33683.0
2025-01-22,Arceus VSTAR PSA 7,60.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,384.0,33683.0
2023-12-15,Arceus VSTAR PSA 7,35.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,384.0,33683.0
2023-05-28,Arceus VSTAR PSA 7,45.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,7.0,PSA,yes,,384.0,33683.0
2025-12-27,Arceus VSTAR PSA 6,72.11,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,210.0,33683.0
2025-09-12,Arceus VSTAR PSA 6,77.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,210.0,33683.0
2025-02-24,Arceus VSTAR PSA 6,123.5,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,210.0,33683.0
2024-12-01,Arceus VSTAR PSA 6,39.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,210.0,33683.0
2024-02-29,Arceus VSTAR PSA 6,29.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,6.0,PSA,yes,,210.0,33683.0
2025-03-20,Arceus VSTAR PSA 5,69.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,5.0,PSA,yes,,98.0,33683.0
2025-02-06,Arceus VSTAR PSA 5,75.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,5.0,PSA,yes,,98.0,33683.0
2025-01-29,Arceus VSTAR PSA 5,79.99,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,5.0,PSA,yes,,98.0,33683.0
2024-06-11,Arceus VSTAR PSA 5,49.95,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,5.0,PSA,yes,,98.0,33683.0
2023-10-06,Arceus VSTAR PSA 3,30.0,eBay,Arceus VSTAR,Crown Zenith,Secret Rare,3.0,PSA,yes,,13.0,33683.0
2026-04-22,Origin Forme Dialga VSTAR PSA 10,326.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-21,Origin Forme Dialga VSTAR PSA 10,310.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-19,Origin Forme Dialga VSTAR PSA 10,330.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-19,Origin Forme Dialga VSTAR PSA 10,339.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-19,Origin Forme Dialga VSTAR PSA 10,295.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,316.5,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,250.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,349.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,399.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,324.38,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 10,379.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-16,Origin Forme Dialga VSTAR PSA 10,310.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-15,Origin Forme Dialga VSTAR PSA 10,300.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-14,Origin Forme Dialga VSTAR PSA 10,332.39,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-14,Origin Forme Dialga VSTAR PSA 10,310.68,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-13,Origin Forme Dialga VSTAR PSA 10,270.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-13,Origin Forme Dialga VSTAR PSA 10,300.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-13,Origin Forme Dialga VSTAR PSA 10,309.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-12,Origin Forme Dialga VSTAR PSA 10,294.74,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-11,Origin Forme Dialga VSTAR PSA 10,277.5,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-11,Origin Forme Dialga VSTAR PSA 10,299.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-10,Origin Forme Dialga VSTAR PSA 10,290.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-10,Origin Forme Dialga VSTAR PSA 10,249.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-09,Origin Forme Dialga VSTAR PSA 10,280.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-09,Origin Forme Dialga VSTAR PSA 10,288.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-09,Origin Forme Dialga VSTAR PSA 10,275.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-07,Origin Forme Dialga VSTAR PSA 10,279.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-07,Origin Forme Dialga VSTAR PSA 10,275.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-07,Origin Forme Dialga VSTAR PSA 10,247.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-07,Origin Forme Dialga VSTAR PSA 10,275.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,10.0,PSA,yes,,16120.0,28403.0
2026-04-20,Origin Forme Dialga VSTAR PSA 9,91.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 9,102.5,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-18,Origin Forme Dialga VSTAR PSA 9,114.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-17,Origin Forme Dialga VSTAR PSA 9,105.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-16,Origin Forme Dialga VSTAR PSA 9,109.99,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-16,Origin Forme Dialga VSTAR PSA 9,108.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-15,Origin Forme Dialga VSTAR PSA 9,109.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-14,Origin Forme Dialga VSTAR PSA 9,110.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-12,Origin Forme Dialga VSTAR PSA 9,102.95,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-12,Origin Forme Dialga VSTAR PSA 9,109.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-11,Origin Forme Dialga VSTAR PSA 9,90.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-10,Origin Forme Dialga VSTAR PSA 9,99.95,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
2026-04-10,Origin Forme Dialga VSTAR PSA 9,110.0,eBay,Origin Forme Dialga VSTAR,Crown Zenith,Secret Rare,9.0,PSA,yes,,9728.0,28403.0
